,Symbol,Count,Count_Long,Count_Short,win,win_long,win_short,PnL_ratio_mean,PnL_ratio_long_mean,PnL_ratio_short_mean,TP_Touches,TP_Touches_long,TP_Touches_short,Len_of_traded_days
623,UCBI,3,1,2,1.0,1.0,1.0,0.022349573791737475,0.03047098129318452,0.018288870041013948,0.0,0.0,0.0,2
624,ARCH,5,3,2,0.6,0.6666666666666666,0.5,0.01818934912017105,0.021650551818592944,0.012997545072538214,0.0,0.0,0.0,34
625,WHD,5,3,2,0.4,0.3333333333333333,0.5,-0.007796845432654138,0.012226013518632084,-0.03783113385958348,0.0,0.0,0.0,12
626,NOG,21,9,12,0.42857142857142855,0.6666666666666666,0.25,0.00038127277037148464,0.015212880491943649,-0.010742433020807638,0.0,0.0,0.0,8
627,TGNA,7,6,1,0.5714285714285714,0.5,1.0,-0.00684664294642018,-0.009964527560238043,0.011860664736486995,0.0,0.0,0.0,3
628,AMN,19,13,6,0.3684210526315789,0.38461538461538464,0.3333333333333333,-0.0160247059278824,-0.015418060611263136,-0.017339104113890797,0.0,0.0,0.0,39
629,HELE,15,8,7,0.4666666666666667,0.375,0.5714285714285714,-0.005760154484934768,-0.022823571416290357,0.013740893436614481,0.0,0.0,0.0,33
630,YELP,17,8,9,0.5294117647058824,0.5,0.5555555555555556,0.0038445232376767965,-0.002694527860024642,0.009657013102300296,0.0,0.0,0.0,15
631,RUSHA,4,1,3,0.5,0.0,0.6666666666666666,-0.010739568784896274,-0.030393981707666287,-0.004188097810639602,0.0,0.0,0.0,11
632,AIN,5,5,0,0.4,0.4,,0.0027961014397234656,0.0027961014397234656,,0.0,0.0,,1
633,SLG,22,12,10,0.5,0.5833333333333334,0.4,-0.0013958266291315088,0.0069172572968922525,-0.011371527340360019,0.0,0.0,0.0,49
634,FOXF,14,9,5,0.5714285714285714,0.5555555555555556,0.6,-0.0055175595970045855,-0.005310782118565525,-0.005889759058194904,0.0,0.0,0.0,28
635,OSCR,6,5,1,0.6666666666666666,0.6,1.0,0.0008934278629037276,-0.016010255630450314,0.08541184532967394,0.0,0.0,0.0,64
636,HUBG,6,1,5,0.5,0.0,0.6,-0.007414591828290961,-0.02038625133745202,-0.004820259926458749,0.0,0.0,0.0,4
637,GFF,2,2,0,0.0,0.0,,-0.038745664454849255,-0.038745664454849255,,0.0,0.0,,12
638,VSH,6,3,3,0.5,1.0,0.0,-0.005224207952134259,0.03840440015492841,-0.048852816059196925,0.0,0.0,0.0,1
639,ICFI,3,2,1,0.0,0.0,0.0,-0.003912958611356033,-0.0049373150923617305,-0.0018642456493446387,0.0,0.0,0.0,8
640,IGT,8,2,6,0.625,1.0,0.5,0.022509583559941506,0.03300471046851319,0.019011207923750943,0.0,0.0,0.0,20
641,TCBI,7,6,1,0.2857142857142857,0.3333333333333333,0.0,-0.008961378830195333,-0.009793362188219355,-0.003969478682051209,0.0,0.0,0.0,8
642,TMDX,31,12,19,0.5161290322580645,0.4166666666666667,0.5789473684210527,0.011218973034176842,0.006818680701754562,0.013998105033601434,0.0,0.0,0.0,89
643,BTU,18,9,9,0.2777777777777778,0.3333333333333333,0.2222222222222222,-0.008455785059392172,-0.00576359101193225,-0.011147979106852097,0.0,0.0,0.0,33
644,MTRN,9,2,7,0.4444444444444444,0.0,0.5714285714285714,0.014264173933201538,-0.03168768819596229,0.02739327739867692,0.0,0.0,0.0,6
645,SKT,2,0,2,0.0,,0.0,-0.040107842570858324,,-0.040107842570858324,0.0,,0.0,0
646,SHLS,31,16,15,0.41935483870967744,0.375,0.4666666666666667,-0.02003954266399284,-0.02310989880572111,-0.016764496112816017,0.0,0.0,0.0,56
647,KWR,1,0,1,0.0,,0.0,-0.04758142572421052,,-0.04758142572421052,0.0,,0.0,2
648,EVTC,3,2,1,0.6666666666666666,0.5,1.0,-0.004611549856090094,-0.014119979842201424,0.01440531011613257,0.0,0.0,0.0,6
649,KLIC,3,3,0,0.3333333333333333,0.3333333333333333,,-0.01263487052262204,-0.01263487052262204,,0.0,0.0,,9
650,SXT,4,4,0,1.0,1.0,,0.04557373118181535,0.04557373118181535,,0.0,0.0,,8
651,IDYA,17,7,10,0.29411764705882354,0.14285714285714285,0.4,-0.017996619824376052,-0.015490001715500296,-0.019751252500589088,0.0,0.0,0.0,42
652,SEM,7,5,2,0.5714285714285714,0.4,1.0,0.013657817955850029,0.01467047311198324,0.011126180065516996,0.0,0.0,0.0,6
653,ABM,6,6,0,0.3333333333333333,0.3333333333333333,,-0.00921534643876707,-0.00921534643876707,,0.0,0.0,,21
654,IPAR,7,2,5,0.7142857142857143,1.0,0.6,0.007119921788022545,0.011699459688434017,0.0052881066278579565,0.0,0.0,0.0,23
655,GHC,4,1,3,0.5,1.0,0.3333333333333333,-0.006131587646758727,0.010910357973271648,-0.011812236186768854,0.0,0.0,0.0,3
656,HASI,22,15,7,0.5,0.4666666666666667,0.5714285714285714,0.009780259280878188,-0.004860862472129185,0.04115409160875113,0.0,0.0,0.0,51
657,LIVN,10,7,3,0.4,0.14285714285714285,1.0,-0.012647272217118047,-0.026396903490345628,0.01943520075374631,0.0,0.0,0.0,23
658,APAM,4,0,4,0.0,,0.0,-0.023923238428932164,,-0.023923238428932164,0.0,,0.0,6
659,BOOT,7,3,4,0.5714285714285714,0.6666666666666666,0.5,0.0041119913527101785,0.0014785274862584759,0.006087089252548956,0.0,0.0,0.0,31
660,WSFS,2,2,0,0.5,0.5,,-0.008911611480590262,-0.008911611480590262,,0.0,0.0,,1
661,LGIH,6,5,1,0.5,0.6,0.0,-0.0005891212588916561,0.0050653215593050955,-0.028861335349875415,0.0,0.0,0.0,13
662,UNF,9,8,1,0.4444444444444444,0.375,1.0,-0.011269577504067778,-0.016309338608257354,0.02904851132944882,0.0,0.0,0.0,17
663,ROCK,10,7,3,0.5,0.42857142857142855,0.6666666666666666,-0.01300652869219783,-0.014740935283557145,-0.008959579979026093,0.0,0.0,0.0,3
664,URBN,11,6,5,0.6363636363636364,0.6666666666666666,0.6,0.009946258943070324,0.010600319192578464,0.009161386643660566,0.0,0.0,0.0,35
665,FTDR,11,4,7,0.5454545454545454,0.25,0.7142857142857143,0.01013011265602787,-0.014144289664105133,0.02400119969610387,0.0,0.0,0.0,15
666,PLXS,3,2,1,0.3333333333333333,0.5,0.0,0.025351859040556337,0.03920033907769623,-0.002345101033723459,0.0,0.0,0.0,5
667,OI,11,0,11,0.5454545454545454,,0.5454545454545454,0.002117050644565833,,0.002117050644565833,0.0,,0.0,18
668,KTOS,18,10,8,0.5,0.4,0.625,0.008663929209833755,-0.00686218216891647,0.028071568433271528,0.0,0.0,0.0,29
669,PAGS,9,5,4,0.3333333333333333,0.4,0.25,-0.017782751219298357,-0.003880865453551335,-0.03516010842648213,0.0,0.0,0.0,28
670,ESE,6,3,3,0.5,0.6666666666666666,0.3333333333333333,0.0070532972608107975,0.005080798768797059,0.009025795752824537,0.0,0.0,0.0,5
671,SGRY,9,2,7,0.3333333333333333,0.5,0.2857142857142857,0.003940446479812303,0.01765968673866706,2.0663548710947344e-05,0.0,0.0,0.0,47
672,MYRG,9,4,5,0.3333333333333333,0.5,0.2,-0.021574108686091695,-0.00507997368739723,-0.03476941668504728,0.0,0.0,0.0,13
673,WERN,1,0,1,0.0,,0.0,-0.022962560505533337,,-0.022962560505533337,0.0,,0.0,3
674,CLSK,15,0,15,0.4666666666666667,,0.4666666666666667,0.03511944778935532,,0.03511944778935532,0.0,,0.0,93
675,DOCN,27,17,10,0.4074074074074074,0.47058823529411764,0.3,-0.010503263245379476,-0.0006098179012918865,-0.027322120330328388,0.0,0.0,0.0,61
676,IIPR,3,3,0,0.3333333333333333,0.3333333333333333,,-0.009338481477052627,-0.009338481477052627,,0.0,0.0,,6
677,RYTM,21,13,8,0.5238095238095238,0.5384615384615384,0.5,-0.0008885096363969189,-0.002460193190177769,0.0016654761384969612,0.0,0.0,0.0,53
678,CRDO,17,3,14,0.11764705882352941,0.0,0.14285714285714285,-0.06124084613875427,-0.05019240502435268,-0.06360836923469745,0.0,0.0,0.0,78
679,CNMD,1,0,1,0.0,,0.0,-0.0045924844921544665,,-0.0045924844921544665,0.0,,0.0,20
680,ARVN,41,24,17,0.3902439024390244,0.2916666666666667,0.5294117647058824,0.004008498059064278,0.0003982849770477609,0.00910526946896995,0.0,0.0,0.0,93
681,LRN,8,4,4,0.5,0.5,0.5,-0.011531684167685349,-0.011911238329272926,-0.01115213000609777,0.0,0.0,0.0,28
682,STRL,8,0,8,0.5,,0.5,-0.020822096065351695,,-0.020822096065351695,0.0,,0.0,29
683,FL,16,10,6,0.375,0.3,0.5,0.002767774978229901,-0.008511960805766383,0.021567334618223705,0.0,0.0,0.0,91
684,QTWO,16,11,5,0.5625,0.5454545454545454,0.6,0.008420619642407702,0.0068958380472133015,0.011775139151835383,0.0,0.0,0.0,17
685,NTLA,12,8,4,0.4166666666666667,0.375,0.5,-0.0069231911258713155,-0.006207753574022895,-0.00835406622956816,0.0,0.0,0.0,47
686,RXO,6,4,2,0.5,0.5,0.5,0.0022931807466547507,0.010524570811254446,-0.01416959938254464,0.0,0.0,0.0,27
687,MWA,4,3,1,0.75,1.0,0.0,0.01947475499316343,0.03129112119697811,-0.015974343618280627,0.0,0.0,0.0,11
688,GH,30,19,11,0.5333333333333333,0.5263157894736842,0.5454545454545454,0.0018476293462528326,0.0051290354493438,-0.0038202539227224735,0.0,0.0,0.0,92
689,PI,15,8,7,0.26666666666666666,0.25,0.2857142857142857,-0.02993488231928587,-0.030681487475524283,-0.029081619283584822,0.0,0.0,0.0,70
690,PDCO,7,4,3,0.42857142857142855,0.25,0.6666666666666666,-0.006964060087760839,-0.02909485454980302,0.022543665861628735,0.0,0.0,0.0,30
691,SONO,10,3,7,0.4,0.3333333333333333,0.42857142857142855,-0.007135054086803469,-0.004788326012704895,-0.008140794689988571,0.0,0.0,0.0,25
692,RELY,24,7,17,0.5833333333333334,0.5714285714285714,0.5882352941176471,-0.005422504204398579,0.006824344018223969,-0.010465324060772569,0.0,0.0,0.0,58
693,CEIX,12,9,3,0.75,0.7777777777777778,0.6666666666666666,0.012365847569539104,0.01305856926230235,0.01028768249124936,0.0,0.0,0.0,46
694,PRFT,14,11,3,0.5,0.45454545454545453,0.6666666666666666,-0.003783230479949478,-0.0072820277863681815,0.009045692976919097,0.0,0.0,0.0,39
695,PATK,4,1,3,0.5,0.0,0.6666666666666666,-0.005962787276008593,-0.02700958821545158,0.0010528130371390693,0.0,0.0,0.0,1
696,AI,37,15,22,0.5135135135135135,0.4666666666666667,0.5454545454545454,0.0190209143762649,0.002835545685674485,0.030056393028940184,0.0,0.0,0.0,98
697,KRYS,16,6,10,0.5625,0.6666666666666666,0.5,0.01187253738878953,0.04213277864989806,-0.006283607367875581,0.0,0.0,0.0,45
698,FLYW,14,5,9,0.7142857142857143,0.8,0.6666666666666666,0.02601254234809171,0.04223899501772824,0.016997846420515866,0.0,0.0,0.0,31
699,RAMP,11,0,11,0.5454545454545454,,0.5454545454545454,-0.014028306411441017,,-0.014028306411441017,0.0,,0.0,42
700,ACLX,15,11,4,0.6666666666666666,0.6363636363636364,0.75,0.040840880333542016,0.05002749985087469,0.015577676660877133,0.0,0.0,0.0,64
701,PRVA,10,9,1,0.6,0.6666666666666666,0.0,0.020355539183497657,0.035802967274392285,-0.11867131363455405,0.0,0.0,0.0,27
702,MTX,4,4,0,0.5,0.5,,-0.013798434600523051,-0.013798434600523051,,0.0,0.0,,3
703,CRNX,22,9,13,0.5454545454545454,0.4444444444444444,0.6153846153846154,-0.0050912025452969105,-0.02655369706389786,0.009767447506042208,0.0,0.0,0.0,69
704,BEAM,10,6,4,0.7,0.5,1.0,0.03506244526276699,0.007639055093602333,0.07619753051651398,0.0,0.0,0.0,60
705,PZZA,5,2,3,0.4,0.5,0.3333333333333333,-0.019963231759292398,-0.021345573296528024,-0.019041670734468646,0.0,0.0,0.0,11
706,FULT,7,2,5,0.7142857142857143,0.5,0.8,-0.008153463774550061,-0.05058460431889623,0.008818992443188409,0.0,0.0,0.0,6
707,SKYW,14,6,8,0.5,0.6666666666666666,0.375,-0.0037730913574885333,0.006237775375985188,-0.011281241407593828,0.0,0.0,0.0,20
708,TWST,30,24,6,0.3,0.25,0.5,-0.046602243547926546,-0.051001832151467974,-0.029003889133760827,0.0,0.0,0.0,110
709,ENV,2,0,2,0.5,,0.5,-0.03673669229726936,,-0.03673669229726936,0.0,,0.0,19
710,AROC,3,1,2,0.3333333333333333,0.0,0.5,-0.011792650154558345,-0.058787342332433205,0.011704695934379086,0.0,0.0,0.0,9
711,MGEE,3,0,3,0.3333333333333333,,0.3333333333333333,-0.03941981726786734,,-0.03941981726786734,0.0,,0.0,5
712,PFSI,2,0,2,1.0,,1.0,0.05172381696950276,,0.05172381696950276,0.0,,0.0,7
713,CVBF,1,1,0,0.0,0.0,,-0.09108726693457384,-0.09108726693457384,,0.0,0.0,,13
714,BLMN,2,0,2,0.5,,0.5,0.016309170768548015,,0.016309170768548015,0.0,,0.0,27
715,RDNT,6,1,5,0.8333333333333334,1.0,0.8,0.009792330718760312,0.0008473759942021641,0.011581321663671942,0.0,0.0,0.0,14
716,VCEL,10,7,3,0.5,0.42857142857142855,0.6666666666666666,0.06054184814368001,0.08407457619893051,0.005632149348095565,0.0,0.0,0.0,21
717,AUB,3,3,0,0.3333333333333333,0.3333333333333333,,-0.012165155194926716,-0.012165155194926716,,0.0,0.0,,9
718,CALM,8,4,4,0.375,0.75,0.0,-0.007597514706186789,0.019090630490605574,-0.03428565990297916,0.0,0.0,0.0,12
719,BOH,9,7,2,0.5555555555555556,0.5714285714285714,0.5,0.02517090512532559,0.03127991748998703,0.003789361849010594,0.0,0.0,0.0,13
720,CARG,13,13,0,0.7692307692307693,0.7692307692307693,,0.023572368622531654,0.023572368622531654,,0.0,0.0,,14
721,BE,17,8,9,0.4117647058823529,0.375,0.4444444444444444,-0.027464397280134712,-0.02595261099717388,-0.02880820730943323,0.0,0.0,0.0,72
722,ARRY,19,5,14,0.5789473684210527,0.4,0.6428571428571429,0.012779912099817265,0.013506186266320669,0.012520528468923195,0.0,0.0,0.0,86
723,TBBK,7,3,4,0.5714285714285714,0.6666666666666666,0.5,0.0018590568858525083,0.02789560804464571,-0.017668356483242394,0.0,0.0,0.0,20
724,PPBI,2,1,1,0.5,1.0,0.0,-0.0006854363293736006,0.0165751400949158,-0.017946012753663,0.0,0.0,0.0,5
725,NHI,1,1,0,0.0,0.0,,-0.050139688867854984,-0.050139688867854984,,0.0,0.0,,4
726,PARR,10,4,6,0.3,0.25,0.3333333333333333,-0.017368958143668383,0.0013049726399565293,-0.029818245332751663,0.0,0.0,0.0,29
727,SFNC,4,4,0,0.5,0.5,,0.02947498325000581,0.02947498325000581,,0.0,0.0,,4
728,IOVA,4,1,3,0.5,1.0,0.3333333333333333,-0.024957965728019397,0.05131094005790836,-0.05038093432332865,0.0,0.0,0.0,32
729,TRN,4,3,1,0.25,0.3333333333333333,0.0,-0.013781552184365876,-0.010913956854886104,-0.022384338172805197,0.0,0.0,0.0,10
730,MLKN,13,7,6,0.3076923076923077,0.42857142857142855,0.16666666666666666,-0.009319798454800899,-0.003996498094526126,-0.015530315541788133,0.0,0.0,0.0,32
731,NUVL,22,11,11,0.7727272727272727,1.0,0.5454545454545454,0.03784623715143816,0.0871538592864321,-0.01146138498355579,0.0,0.0,0.0,58
732,PD,9,2,7,0.5555555555555556,0.5,0.5714285714285714,-0.008623580345320294,-0.03869644450066965,-3.133344379191042e-05,0.0,0.0,0.0,42
733,STRA,3,0,3,0.6666666666666666,,0.6666666666666666,-0.003360846470181627,,-0.003360846470181627,0.0,,0.0,16
734,CBU,1,1,0,1.0,1.0,,0.03823146951188759,0.03823146951188759,,0.0,0.0,,5
735,JJSF,3,1,2,1.0,1.0,1.0,0.01049505064881418,0.00510041485376744,0.01319236854633755,0.0,0.0,0.0,7
736,ALG,2,1,1,0.0,0.0,0.0,-0.01864080028585223,-0.031130670612030266,-0.006150929959674193,0.0,0.0,0.0,3
737,PLUS,10,2,8,0.5,0.5,0.5,0.017923115617061336,0.08260710290025707,0.0017521187962624037,0.0,0.0,0.0,11
738,COUR,11,10,1,0.45454545454545453,0.4,1.0,0.0171204907400018,0.012848603584143008,0.05983936229858973,0.0,0.0,0.0,28
739,XRX,3,3,0,0.3333333333333333,0.3333333333333333,,-0.003988882109061616,-0.003988882109061616,,0.0,0.0,,24
740,DNLI,11,6,5,0.36363636363636365,0.3333333333333333,0.4,0.008947755448887889,-0.019367069587098523,0.04292554549207158,0.0,0.0,0.0,57
741,DORM,5,5,0,0.8,0.8,,0.030264349924954664,0.030264349924954664,,0.0,0.0,,3
742,GVA,1,0,1,0.0,,0.0,-0.010110101593801398,,-0.010110101593801398,0.0,,0.0,7
743,OII,11,3,8,0.18181818181818182,0.3333333333333333,0.125,-0.04617832885451659,-0.013487957696527901,-0.05843721803876234,0.0,0.0,0.0,36
744,EBC,5,2,3,0.8,1.0,0.6666666666666666,0.034932380566870556,0.014320319704208058,0.04867375447531222,0.0,0.0,0.0,7
745,VIAV,5,5,0,0.4,0.4,,-0.012389832279721198,-0.012389832279721198,,0.0,0.0,,2
746,INDB,3,1,2,0.3333333333333333,0.0,0.5,-0.00846973025977617,-0.04195626495167862,0.008273537086175054,0.0,0.0,0.0,12
747,PLAY,2,1,1,0.5,0.0,1.0,0.05484278885291682,-0.008033396562238213,0.11771897426807185,0.0,0.0,0.0,44
748,CRVL,3,2,1,0.3333333333333333,0.0,1.0,0.01877171448929089,-0.006660783470959096,0.06963671040979086,0.0,0.0,0.0,8
749,INSW,13,5,8,0.3076923076923077,0.4,0.25,-0.020127370574666157,-0.0021702472813242306,-0.03135057263300486,0.0,0.0,0.0,17
750,THS,4,4,0,1.0,1.0,,0.02225568232404608,0.02225568232404608,,0.0,0.0,,15
751,AMPH,3,1,2,0.0,0.0,0.0,-0.03877249165774427,-0.03698060532697963,-0.03966843482312659,0.0,0.0,0.0,44
752,SBCF,2,0,2,0.0,,0.0,-0.019681725203658428,,-0.019681725203658428,0.0,,0.0,3
753,IRWD,1,1,0,0.0,0.0,,-0.03282793242441719,-0.03282793242441719,,0.0,0.0,,9
754,AMBA,4,4,0,0.25,0.25,,-0.026793983208620694,-0.026793983208620694,,0.0,0.0,,41
755,ROG,2,2,0,0.0,0.0,,-0.028113699128183095,-0.028113699128183095,,0.0,0.0,,6
756,WGO,11,6,5,0.45454545454545453,0.3333333333333333,0.6,0.005928752080388508,-0.0017583853809803411,0.015153317034031128,0.0,0.0,0.0,27
757,CALX,9,6,3,0.3333333333333333,0.3333333333333333,0.3333333333333333,-0.049013648312058324,-0.05114173251939675,-0.04475747989738149,0.0,0.0,0.0,34
758,BANF,1,0,1,0.0,,0.0,-0.03513145873321644,,-0.03513145873321644,0.0,,0.0,4
759,SCL,1,0,1,1.0,,1.0,0.014725002918254532,,0.014725002918254532,0.0,,0.0,7
760,HNI,5,3,2,0.6,0.6666666666666666,0.5,-0.003652603482159901,0.009313813047369269,-0.023102228276453658,0.0,0.0,0.0,3
761,VRNT,2,0,2,0.5,,0.5,-0.011453357166531007,,-0.011453357166531007,0.0,,0.0,36
762,PLAB,8,4,4,0.375,0.5,0.25,-0.038102612518134155,-0.0013464695678848731,-0.07485875546838344,0.0,0.0,0.0,35
763,FFBC,2,1,1,0.0,0.0,0.0,-0.020676927548301593,-0.02298287005613644,-0.018370985040466744,0.0,0.0,0.0,5
764,IMVT,7,5,2,0.2857142857142857,0.2,0.5,-0.029786871040482273,-0.02398161605331116,-0.04430000850841007,0.0,0.0,0.0,72
765,PRIM,1,1,0,0.0,0.0,,-0.02044524228341786,-0.02044524228341786,,0.0,0.0,,14
766,PSMT,8,0,8,0.5,,0.5,0.0033896419008209652,,0.0033896419008209652,0.0,,0.0,12
767,HURN,1,0,1,1.0,,1.0,0.01923967975860223,,0.01923967975860223,0.0,,0.0,13
768,SLVM,6,0,6,0.0,,0.0,-0.047697198181922584,,-0.047697198181922584,0.0,,0.0,26
769,PRCT,17,9,8,0.4117647058823529,0.5555555555555556,0.25,0.0030425069948051284,0.044670806026512376,-0.043789329415865524,0.0,0.0,0.0,56
770,UPST,31,14,17,0.4838709677419355,0.5,0.47058823529411764,0.014121670139478324,0.049275310419072,-0.014828386561363538,0.0,0.0,0.0,163
771,TGTX,11,4,7,0.5454545454545454,0.75,0.42857142857142855,0.0067693665545199184,0.05227389791631192,-0.019233222795075503,0.0,0.0,0.0,116
772,MIR,2,2,0,0.5,0.5,,-0.007922469365009238,-0.007922469365009238,,0.0,0.0,,6
773,GSHD,8,2,6,0.25,1.0,0.0,-0.0055806060349970245,0.08034317493674914,-0.03422186635891242,0.0,0.0,0.0,53
774,FSLY,17,5,12,0.5882352941176471,0.8,0.5,0.0014882415843767447,0.05765797093126869,-0.021915812310161566,0.0,0.0,0.0,70
775,STEP,2,0,2,1.0,,1.0,0.01597989186277214,,0.01597989186277214,0.0,,0.0,22
776,ATGE,1,1,0,1.0,1.0,,0.05120727030183487,0.05120727030183487,,0.0,0.0,,30
777,CORT,3,2,1,0.3333333333333333,0.5,0.0,-0.014187740897166014,-0.016229727552128932,-0.010103767587240178,0.0,0.0,0.0,54
778,EPC,1,1,0,0.0,0.0,,-0.03474169711556788,-0.03474169711556788,,0.0,0.0,,2
779,CNS,3,3,0,0.3333333333333333,0.3333333333333333,,-0.020247980230581806,-0.020247980230581806,,0.0,0.0,,7
780,DK,1,1,0,0.0,0.0,,-0.05443164690231986,-0.05443164690231986,,0.0,0.0,,37
781,WOR,6,0,6,0.5,,0.5,-0.007138042214282432,,-0.007138042214282432,0.0,,0.0,18
782,CENTA,5,2,3,0.6,1.0,0.3333333333333333,-0.001977149207656142,0.01656491621041414,-0.01433852615303633,0.0,0.0,0.0,18
783,RCKT,6,3,3,0.8333333333333334,1.0,0.6666666666666666,0.0235579335346958,0.04936757273066562,-0.002251705661274019,0.0,0.0,0.0,40
784,UCTT,10,5,5,0.3,0.6,0.0,-0.005445999452802886,0.013909681394752446,-0.024801680300358217,0.0,0.0,0.0,30
785,BKU,6,5,1,0.6666666666666666,0.6,1.0,0.01216366158610773,0.006610111392291224,0.039931412555190254,0.0,0.0,0.0,19
786,MYGN,12,4,8,0.4166666666666667,0.5,0.375,-0.004962690940595965,-0.003374252816041,-0.0057569100028734485,0.0,0.0,0.0,52
787,NEO,11,4,7,0.6363636363636364,0.75,0.5714285714285714,0.009280141500366202,0.013502311505217876,0.006867472926165243,0.0,0.0,0.0,53
788,TNC,3,1,2,1.0,1.0,1.0,0.019360115585478812,0.0033511740688263124,0.027364586343805064,0.0,0.0,0.0,6
789,SITM,6,6,0,0.3333333333333333,0.3333333333333333,,-0.04096363973364799,-0.04096363973364799,,0.0,0.0,,55
790,ROAD,4,3,1,0.25,0.3333333333333333,0.0,-0.0068408649263333125,-0.0031694413642279987,-0.017855135612649255,0.0,0.0,0.0,25
791,PLMR,16,7,9,0.3125,0.2857142857142857,0.3333333333333333,-0.012489864809015367,-0.02231929977994818,-0.004844748720512063,0.0,0.0,0.0,29
792,SNEX,5,1,4,0.2,0.0,0.25,-0.023666348013225688,-0.010302707825185537,-0.027007258060235725,0.0,0.0,0.0,11
793,PTCT,6,6,0,0.16666666666666666,0.16666666666666666,,-0.02978020648093398,-0.02978020648093398,,0.0,0.0,,72
794,DAN,6,5,1,0.5,0.6,0.0,0.008958366225843154,0.011201434388144759,-0.0022569745856648726,0.0,0.0,0.0,5
795,VCYT,7,3,4,0.42857142857142855,0.6666666666666666,0.25,-0.025559009656705822,0.013642045094320146,-0.054959800719975305,0.0,0.0,0.0,25
796,UPBD,5,5,0,0.4,0.4,,-0.0579498475346512,-0.0579498475346512,,0.0,0.0,,4
797,ACVA,2,0,2,0.5,,0.5,0.022333049477997607,,0.022333049477997607,0.0,,0.0,26
798,TDS,10,7,3,0.6,0.42857142857142855,1.0,0.008445848103427052,-0.003063144487598137,0.0353001641491525,0.0,0.0,0.0,51
799,ANDE,5,0,5,0.6,,0.6,-0.0075089114714387535,,-0.0075089114714387535,0.0,,0.0,8
800,HEES,3,0,3,0.3333333333333333,,0.3333333333333333,-0.044053457270359975,,-0.044053457270359975,0.0,,0.0,21
801,CNK,7,1,6,0.5714285714285714,0.0,0.6666666666666666,0.002179346578940746,-0.044060301507537696,0.00988595459335382,0.0,0.0,0.0,52
802,STR,10,2,8,0.6,0.0,0.75,0.009106420971013343,-0.018498247921592322,0.016007588194164757,0.0,0.0,0.0,11
803,B,3,0,3,0.6666666666666666,,0.6666666666666666,0.000771187045794389,,0.000771187045794389,0.0,,0.0,16
804,ENVA,1,0,1,1.0,,1.0,0.039097363025066556,,0.039097363025066556,0.0,,0.0,10
805,BATRK,2,0,2,1.0,,1.0,0.076599247532393,,0.076599247532393,0.0,,0.0,6
806,TFIN,7,6,1,0.2857142857142857,0.3333333333333333,0.0,-0.006122238318272293,-0.006532334109527276,-0.0036616635707424033,0.0,0.0,0.0,13
807,AZZ,8,5,3,0.75,0.8,0.6666666666666666,0.019536412376256272,0.02710852094798096,0.006916231423381787,0.0,0.0,0.0,19
808,NGVT,6,4,2,0.3333333333333333,0.25,0.5,-0.00499090570441301,-0.017877836690117416,0.0207829562669958,0.0,0.0,0.0,28
809,TALO,14,7,7,0.35714285714285715,0.14285714285714285,0.5714285714285714,-0.018894965023310794,-0.034241828772045006,-0.0035481012745765894,0.0,0.0,0.0,35
810,EPAC,6,2,4,0.3333333333333333,0.5,0.25,-0.010042869035872615,0.016487300366517483,-0.023307953737067663,0.0,0.0,0.0,16
811,AGM,1,0,1,1.0,,1.0,0.004926857840960075,,0.004926857840960075,0.0,,0.0,0
812,VSTO,2,2,0,0.0,0.0,,-0.01599395974157085,-0.01599395974157085,,0.0,0.0,,25
813,CLDX,13,9,4,0.3076923076923077,0.2222222222222222,0.5,-0.03984074750146354,-0.03138459656475688,-0.05886708710905353,0.0,0.0,0.0,61
814,UPWK,4,2,2,0.5,0.0,1.0,0.026783236518409165,-0.015247107338809575,0.0688135803756279,0.0,0.0,0.0,37
815,LZB,5,0,5,0.4,,0.4,-0.010965008846746319,,-0.010965008846746319,0.0,,0.0,13
816,CSGS,3,1,2,0.0,0.0,0.0,-0.020865365647543283,-0.036761130766720454,-0.012917483087954701,0.0,0.0,0.0,10
817,VRTS,1,1,0,0.0,0.0,,-0.032256511009598685,-0.032256511009598685,,0.0,0.0,,2
818,LAUR,3,1,2,0.3333333333333333,1.0,0.0,-0.008661441267983001,0.05567907070523838,-0.040831697254593693,0.0,0.0,0.0,5
819,IBTX,1,0,1,0.0,,0.0,-0.06909704137643213,,-0.06909704137643213,0.0,,0.0,16
820,JELD,8,0,8,0.5,,0.5,0.0014720542272368435,,0.0014720542272368435,0.0,,0.0,26
821,AGYS,3,0,3,0.3333333333333333,,0.3333333333333333,-0.030670602213138512,,-0.030670602213138512,0.0,,0.0,29
822,RXRX,1,0,1,1.0,,1.0,0.13066979905890339,,0.13066979905890339,0.0,,0.0,45
823,YOU,6,4,2,0.3333333333333333,0.25,0.5,-0.019979190967167135,-0.0072680855443558135,-0.045401401812789774,0.0,0.0,0.0,42
824,CAKE,1,1,0,0.0,0.0,,-0.028325162855521436,-0.028325162855521436,,0.0,0.0,,8
825,JBGS,1,1,0,0.0,0.0,,-0.0025867790942300643,-0.0025867790942300643,,0.0,0.0,,6
826,PRO,5,0,5,0.4,,0.4,-0.021899285759242097,,-0.021899285759242097,0.0,,0.0,25
827,PACB,6,1,5,0.6666666666666666,1.0,0.6,0.01975892033502776,0.05516912775567869,0.01267687885089758,0.0,0.0,0.0,16
