,symbol,market,vol_ratio_for_stop_loss,opening_time,exact_opening_time,opening_price,risk_adjuster,trade_direction,id,closing_time_1st_trade,closing_price_1st_trade,closing_time_2nd_trade,closing_price_2nd_trade,number_of_take_profit_touches,reason_for_closing_1st_trade,reason_for_closing_2nd_trade,is_1st_trade_closed,is_2nd_trade_closed,is_successful,PnL_ratio,PnL_ratio_gross,fees_of_1st_trade,taxes_for_1st_trade,fees_of_2nd_trade,taxes_for_2nd_trade,n_shares,invested_budget,n_shares_1st_trade,n_shares_2nd_trade,invested_budget_1st_trade,invested_budget_2nd_trade,ratio_of_simple_budget_to_invested_budget,is_1st_trade_analyzed,is_2nd_trade_analyzed,gain,stop_loss_type,stop_loss_percentage,take_profit_percentage,max_investment,stat_close_Vola_7_1d,stat_close_Vola_14_1d,stat_close_Vola_22_1d,stat_intraday_vol_5_1d,stat_overnight_vol_5_1d,stat_cum_return_3_1d,stat_cum_return_5_1d,stat_cum_return_10_1d,stat_cum_return_22_1d,stat_cum_intraday_return_3_1d,stat_intraday_return_zscore_3_1d,stat_cum_intraday_return_5_1d,stat_intraday_return_zscore_5_1d,stat_cum_intraday_return_10_1d,stat_intraday_return_zscore_10_1d,stat_cum_intraday_return_22_1d,stat_intraday_return_zscore_22_1d,stat_DeltaOpenPercentage_1d,stat_DeltaOpenPercentageMA2_1d,stat_Delta2OpenPercentage_1d,stat_Delta2OpenPercentageMA2_1d,stat_DeltaClosePercentage_1d,stat_Delta2ClosePercentage_1d,stat_DeltaClosexDelta2Close_1d,stat_market_index_change(t_1)_ratio_1d,stat_market_index_open_to_close_t_1_ratio_1d,stat_market_index_5t_change_ratio_1d,stat_market_index_5t_diff_from_max_ratio_1d,stat_market_index_5t_diff_from_min_ratio_1d,stat_market_index_10t_change_ratio_1d,stat_market_index_10t_diff_from_max_ratio_1d,stat_market_index_10t_diff_from_min_ratio_1d,stat_market_index_22t_change_ratio_1d,stat_market_index_22t_diff_from_max_ratio_1d,stat_market_index_22t_diff_from_min_ratio_1d,stat_vix_change(t_1)_ratio_1d,stat_vix_open_to_close_t_1_ratio_1d,stat_vix_5t_change_ratio_1d,stat_vix_5t_diff_from_max_ratio_1d,stat_vix_5t_diff_from_min_ratio_1d,stat_vix_10t_change_ratio_1d,stat_vix_10t_diff_from_max_ratio_1d,stat_vix_10t_diff_from_min_ratio_1d,stat_vix_22t_change_ratio_1d,stat_vix_22t_diff_from_max_ratio_1d,stat_vix_22t_diff_from_min_ratio_1d,stat_us_dollar_change(t_1)_ratio_1d,stat_us_dollar_open_to_close_t_1_ratio_1d,stat_us_dollar_5t_change_ratio_1d,stat_us_dollar_5t_diff_from_max_ratio_1d,stat_us_dollar_5t_diff_from_min_ratio_1d,stat_us_dollar_10t_change_ratio_1d,stat_us_dollar_10t_diff_from_max_ratio_1d,stat_us_dollar_10t_diff_from_min_ratio_1d,stat_us_dollar_22t_change_ratio_1d,stat_us_dollar_22t_diff_from_max_ratio_1d,stat_us_dollar_22t_diff_from_min_ratio_1d,stat_open_to_open_t_2_1d_ratio,stat_open_to_open_t_10_1d_ratio,stat_3t_diff_from_max_ratio_1d,stat_3t_diff_from_min_ratio_1d,stat_5t_diff_from_max_ratio_1d,stat_5t_diff_from_min_ratio_1d,stat_10t_diff_from_max_ratio_1d,stat_10t_diff_from_min_ratio_1d,stat_22t_diff_from_max_ratio_1d,stat_22t_diff_from_min_ratio_1d,stat_open_to_close_t_1_ratio_1d,stat_vol_lazy,stat_vol_correlation,stat_sharpe_126,stat_sharpe_66,stat_sharpe_22,stat_sharpe_10,stat_yesterday_intraday_vol,stat_yesterday_vol,stat_beta_22_1d,stat_IV_based_on_daily_return_market_22_1d,stat_last_day_residual_22_1d,stat_cum_5_residual_22_1d,stat_beta_66_1d,stat_IV_based_on_daily_return_market_66_1d,stat_last_day_residual_66_1d,stat_cum_5_residual_66_1d,stat_RSI_14_t_1_1d,stat_ADX_14_1d,stat_DMP_14_1d,stat_DMN_14_1d,stat_ADXdiff_14_1d,stat_close_EMA(5)_ratio_1d,stat_close_EMA(10)_ratio_1d,stat_close_EMA(20)_ratio_1d,stat_EMA(5)_EMA(20)_ratio_1d,stat_EMA(5)_EMA(10)_ratio_1d,stat_OBV7_1d,stat_CMF10_1d,stat_stoch_k_4_1d,stat_stoch_d_4_1d,stat_stoch_k_d_diff_4_1d,stat_stoch_k_7_1d,stat_stoch_d_7_1d,stat_stoch_k_d_diff_7_1d,stat_stoch_k_14_1d,stat_stoch_d_14_1d,stat_stoch_k_d_diff_14_1d,stat_sector_1,stat_sector_2,stat_sector_3,stat_sector_4,stat_sector_5,stat_sector_6,stat_sector_7,stat_sector_8,stat_sector_9,stat_sector_10,stat_sector_11,stat_group_1,stat_group_2,stat_group_3,stat_group_4,stat_group_5,stat_group_6,stat_group_7,stat_group_8,stat_group_9,stat_group_10,stat_group_11,stat_group_12,stat_group_13,stat_group_14,stat_group_15,stat_group_16,stat_group_17,stat_group_18,stat_group_19,stat_group_20,stat_group_21,stat_group_22,stat_group_23,stat_group_24,stat_group_25,stat_group_26,stat_group_27,stat_group_28,stat_group_29,duration,budget,budget_after_which_trade
10,MSFT,US-Equity-SNP,2,2018-11-05 09:30:00-05:00,2018-11-05 09:30:00-05:00,100.0274887084961,1.0,-1,US-Equity-SNP-MSFT-20181105-093000,2018-11-07 09:30:00-05:00,105.0289,2018-11-07 09:30:00-05:00,105.0289,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.05010979062790754,-0.050000368459506186,27.8391668404,0,27.8391668404,0,5087,508839.8351,2543.5,2543.5,254419.91755,254419.91755,0.5,True,True,-25497.8576,Fixed,5,5,43260985.17396684,0.029295323,0.02760423,0.02662992,0.019196026,0.009205481,0.023625731,-0.0066061616,-0.019033194,-0.07386148,-0.00056809187,-0.23418245,-0.039297104,0.24790752,-0.061134636,0.1311379,-0.13824111,0.17074148,-0.10329485,-0.3178835,0.42917728,-0.8151114,0.002265811,0.010598421,2.4014018e-05,-0.006316662,0.0012155771,0.024211168,-0.0063166865,0.030973993,-0.01615733,-0.011909018,0.030973993,-0.06920159,-0.06153482,0.030973993,0.008790135,0.054843664,-0.19246686,-0.21012147,0.008790077,-0.019105017,-0.22671421,0.008790077,0.68044794,-0.22671421,0.37201124,0.002700448,-0.0010358095,0.0018680096,-0.006074296,0.0027004792,0.008671999,-0.006074296,0.0060442043,0.008145332,-0.006074296,0.015996678,-0.006352186,-0.02698487,-0.006085665,0.0022658166,-0.006085665,0.023426164,-0.031651825,0.037529383,-0.05878187,0.037529383,0.0019782782,0.02317973,0.5001102,1.0508904,0.171945,-2.0013626,-0.9849593,0.30052662,0.002265811,1.4982979,0.0147678675,0.010365379,-0.049687926,1.4817885,0.010285456,0.010770155,-0.046743095,45.514313,30.914894,13.983909,27.483994,-13.500084,0.0020684195,-0.0024785413,-0.014127689,-0.016162677,-0.004537575,18.346354,0.033022873,73.50852,61.302406,12.206115,67.54013,56.23689,11.303243,52.877586,45.20169,7.6758957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10152573.8416,US-Equity-SNP-MSFT-20181105-093000
11,AMZN,US-Equity-SNP,2,2018-11-05 09:30:00-05:00,2018-11-05 09:30:00-05:00,82.87850189208984,1.0,-1,US-Equity-SNP-AMZN-20181105-093000,2018-11-07 09:30:00-05:00,87.0224,2018-11-07 09:30:00-05:00,87.0224,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.05013008233824457,-0.04999967438245485,33.180646006399996,0,33.180646006399996,0,6140,508874.0016,3070.0,3070.0,254437.0008,254437.0008,0.5,True,True,-25509.8956,Fixed,5,5,144117424.7984661,0.056113955,0.04375864,0.038389668,0.03810235,0.021298742,0.08641684,0.01765579,-0.045924783,-0.14292747,0.035936475,-1.1242281,-0.0072458982,-0.14872673,-0.008653581,-0.17880258,-0.15619433,-0.023276832,-1.252234,1.0695696,-4.643607,-2.331227,0.0,-0.04225254,-0.0,-0.006316662,0.0012155771,0.024211168,-0.0063166865,0.030973993,-0.01615733,-0.011909018,0.030973993,-0.06920159,-0.06153482,0.030973993,0.008790135,0.054843664,-0.19246686,-0.21012147,0.008790077,-0.019105017,-0.22671421,0.008790077,0.68044794,-0.22671421,0.37201124,0.002700448,-0.0010358095,0.0018680096,-0.006074296,0.0027004792,0.008671999,-0.006074296,0.0060442043,0.008145332,-0.006074296,0.015996678,0.020966649,-0.07086879,0.0,0.042252544,0.0,0.08828286,-0.0691723,0.08828286,-0.12772992,0.08828286,-0.0047792196,0.038014255,0.6332466,0.41403207,-0.54663396,-2.6864512,-1.4572383,0.77803135,0.0,2.1904113,0.020643327,0.013429523,-0.03738438,2.1171293,0.015207704,0.013263703,-0.034125593,42.8973,37.778683,19.74988,32.04597,-12.296089,0.015114292,0.0002759742,-0.034019414,-0.04840214,-0.014617386,21.121443,0.1317221,79.26798,54.822464,24.44552,52.33577,37.69101,14.644758,45.210304,32.704983,12.505321,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10127063.946000002,US-Equity-SNP-AMZN-20181105-093000
12,AAPL,US-Equity-SNP,2,2018-11-05 09:30:00-05:00,2018-11-05 09:30:00-05:00,48.667213439941406,1.0,-1,US-Equity-SNP-AAPL-20181105-093000,2018-11-12 09:30:00-05:00,46.4155,2018-11-12 09:30:00-05:00,46.4155,0,Max holding days touched,Max holding days touched,True,True,1,0.0460511078209304,0.046267564563156456,55.073517534800004,0,55.073517534800004,0,10456,508864.3837,5228.0,5228.0,254432.19185,254432.19185,0.5,True,True,23433.7686,Fixed,5,5,81422449.523167,0.03233256,0.02614341,0.025105972,0.01731711,0.027342765,-0.02491188,-0.038687885,-0.051478386,-0.10500127,0.013722658,-1.1292732,-0.0078026056,-0.43137258,0.005794704,-0.51115507,-0.04413283,-0.44159424,-2.505362,-3.4211397,1.8315554,-1.7529666,-0.06633079,-0.08168316,0.0054181083,-0.006316662,0.0012155771,0.024211168,-0.0063166865,0.030973993,-0.01615733,-0.011909018,0.030973993,-0.06920159,-0.06153482,0.030973993,0.008790135,0.054843664,-0.19246686,-0.21012147,0.008790077,-0.019105017,-0.22671421,0.008790077,0.68044794,-0.22671421,0.37201124,0.002700448,-0.0010358095,0.0018680096,-0.006074296,0.0027004792,0.008671999,-0.006074296,0.0060442043,0.008145332,-0.006074296,0.015996678,-0.06733626,-0.070476234,-0.06633079,0.0,-0.06633079,0.0,-0.06846863,0.0,-0.089960255,0.0,-0.015326619,0.026620291,0.5196667,1.1463811,0.5870856,-3.0178325,-2.8378448,0.9878397,0.06633079,1.2802571,0.016329624,-0.057505894,-0.06598002,1.3086172,0.012811297,-0.059307773,-0.07657143,40.283077,22.159447,14.323151,30.358496,-16.035345,-0.03381579,-0.0407321,-0.048397593,-0.015092155,-0.007158377,4.4640665,0.052968346,66.72525,67.26481,-0.53956145,57.1416,57.170357,-0.028755832,56.740124,56.64235,0.097775094,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10150497.7146,US-Equity-SNP-AAPL-20181105-093000
13,AMZN,US-Equity-SNP,2,2018-11-12 09:30:00-05:00,2018-11-12 09:30:00-05:00,84.91200256347656,1.0,-1,US-Equity-SNP-AMZN-20181112-093000,2018-11-14 09:30:00-05:00,80.6664,2018-11-14 09:30:00-05:00,80.6664,1,Take Profit in candle,Take Profit in candle,True,True,1,0.04987255208746605,0.05000002868031215,32.4295908776,0,32.4295908776,0,5992,508792.7194,2996.0,2996.0,254396.3597,254396.3597,0.5,True,True,25374.7914,Fixed,5,5,136553338.43095258,0.03394958,0.04670479,0.039755333,0.024965372,0.010558474,0.0440529,0.030620575,0.048276365,-0.008047283,0.03767085,-0.74638706,0.034824967,-0.6920434,0.02757907,-0.4239744,-0.03148198,-0.34308442,-1.9774854,-1.6297698,-0.69543123,-3.4394295,-0.0242064,-0.023876011,0.0005779523,-0.009199023,-0.0025458932,0.021281242,-0.011684851,0.015593542,0.046007633,-0.011684851,0.052914344,-0.0016763806,-0.011684851,0.052914344,0.038277626,-0.0057603717,-0.11019987,-0.13026045,0.061124694,-0.28145695,-0.297166,0.061124694,-0.24390239,-0.3119302,0.061124694,0.0027939081,0.0014445782,0.0038325787,0.0,0.009479205,0.005707741,-0.0022649397,0.009479205,0.014658213,-0.0022649397,0.019890623,-0.032341838,0.023036122,-0.024528762,0.0,-0.024528762,0.0519904,-0.024528762,0.11892806,-0.06512973,0.11892806,-0.0082864165,0.0341781,0.5732176,0.57247865,-0.6836499,-0.14606005,1.9843345,1.1584461,0.0242064,2.3265274,0.022099776,-0.0023964967,-0.017034765,2.167962,0.015801935,-0.0039311065,-0.014027541,47.81905,30.860094,24.553177,29.039982,-4.4868054,0.0035578108,0.011597592,-0.00223332,-0.0057706,0.008011279,23.939886,0.15149306,79.98797,73.23972,6.748248,82.41569,83.34207,-0.9263839,80.51067,69.76631,10.744359,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10175872.506000001,US-Equity-SNP-AMZN-20181112-093000
14,MSFT,US-Equity-SNP,2,2018-11-12 09:30:00-05:00,2018-11-12 09:30:00-05:00,102.89561462402344,1.0,-1,US-Equity-SNP-MSFT-20181112-093000,2018-11-19 09:30:00-05:00,98.8069,2018-11-19 09:30:00-05:00,98.8069,0,Max holding days touched,Max holding days touched,True,True,1,0.03962993433672643,0.03973652948148901,27.1187877572,0,27.1187877572,0,4945,508818.8143,2472.5,2472.5,254409.40715,254409.40715,0.5,True,True,20164.4562,Fixed,5,5,41685479.78199525,0.018585628,0.02845083,0.025322925,0.0125588905,0.008089978,0.017977655,0.03264767,0.026041508,0.038336396,0.011031926,-0.86248237,0.024915636,-1.2825389,-0.014381468,-0.5935739,-0.050162554,-0.5159822,-1.2900174,-1.0698795,-0.44027567,-1.723215,-0.019507885,-0.017632067,0.00034396435,-0.009199023,-0.0025458932,0.021281242,-0.011684851,0.015593542,0.046007633,-0.011684851,0.052914344,-0.0016763806,-0.011684851,0.052914344,0.038277626,-0.0057603717,-0.11019987,-0.13026045,0.061124694,-0.28145695,-0.297166,0.061124694,-0.24390239,-0.3119302,0.061124694,0.0027939081,0.0014445782,0.0038325787,0.0,0.009479205,0.005707741,-0.0022649397,0.009479205,0.014658213,-0.0022649397,0.019890623,-0.021287978,0.012117267,-0.02134711,0.0,-0.02134711,0.019160815,-0.02134711,0.05629982,-0.02134711,0.07085605,-0.0013688803,0.02061617,0.4716728,1.1339153,0.20138706,1.0923831,2.0028863,1.1547089,0.019507885,1.4705846,0.014299315,-0.0076957443,-0.007343871,1.5131248,0.010347674,-0.006369927,-0.0035801127,51.80241,25.43813,19.504698,25.257944,-5.753247,-0.00038558248,0.008193115,0.009516144,0.009905546,0.008582006,22.590296,0.14662617,81.20508,83.356125,-2.1510463,84.72166,89.19869,-4.4770374,90.54674,85.312584,5.234152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,10196036.9622,US-Equity-SNP-MSFT-20181112-093000
15,AAPL,US-Equity-SNP,2,2018-11-19 09:30:00-05:00,2018-11-19 09:30:00-05:00,45.41865921020508,1.0,-1,US-Equity-SNP-AAPL-20181119-093000,2018-11-20 09:30:00-05:00,42.6386,2018-11-20 09:30:00-05:00,42.6386,1,Take Profit at Open,Take Profit at Open,True,True,1,0.06097826122410058,0.061209627464749825,58.857264281999996,0,58.857264281999996,0,11202,508779.8205,5601.0,5601.0,254389.91025,254389.91025,0.5,True,True,31024.5088,Fixed,5,5,85954103.12586768,0.02494613,0.029409394,0.026020013,0.02213439,0.014541815,0.007507503,-0.052858055,-0.062874556,-0.122496426,-0.004680574,0.57528764,-0.02582091,0.87556714,-0.02295053,0.9793759,-0.019869149,0.9194825,-0.26250482,0.428769,-1.3825476,1.2895793,0.011075854,-0.013602972,-0.00015066453,0.0022232533,-0.0020210147,-0.016087651,0.0,0.012840612,0.004851103,-0.027584545,0.012840612,-0.025964558,-0.027584545,0.035975397,-0.0920921,0.03528118,0.044930816,-0.14635298,0.0,-0.07022047,-0.14635298,0.10880188,0.04252875,-0.28101468,0.10880188,-0.004745662,-0.0004146695,-0.004540324,-0.010969855,0.0,-0.0007250905,-0.010969855,0.004895846,0.009311557,-0.010969855,0.007940676,0.008545995,-0.06675035,0.0,0.036028072,-0.0032958179,0.036028072,-0.07499267,0.036028072,-0.12806849,0.036028072,-0.018240452,0.024973108,0.45800966,0.42182,-0.809408,-3.396984,-3.8661902,1.59055,0.011075854,1.4510915,0.017473375,0.011801446,-0.009978045,1.4374958,0.01359775,0.008312732,-0.027789377,37.98608,32.770863,14.469507,36.15076,-21.681252,-0.0010959951,-0.023019675,-0.05293262,-0.0518935,-0.021947736,7.357509,-0.036264755,37.085655,18.885893,18.199762,19.22294,10.873273,8.3496685,13.041057,7.314381,5.726676,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,10227061.471,US-Equity-SNP-AAPL-20181119-093000
16,AMZN,US-Equity-SNP,2,2018-11-19 09:30:00-05:00,2018-11-19 09:30:00-05:00,78.85050201416016,1.0,-1,US-Equity-SNP-AMZN-20181119-093000,2018-11-20 09:30:00-05:00,71.875,2018-11-20 09:30:00-05:00,71.875,1,Take Profit at Open,Take Profit at Open,True,True,1,0.08832824200805074,0.08846490302506228,34.762743756,0,34.762743756,0,6452,508743.439,3226.0,3226.0,254371.7195,254371.7195,0.5,True,True,44936.4136,Fixed,5,5,128349509.280992,0.018542273,0.030766536,0.03893311,0.025414113,0.013265467,-0.023012757,-0.07061893,-0.039998353,-0.12300861,-0.006570637,0.19779047,-0.053706348,0.5616879,-0.01888138,0.21190801,-0.06724423,0.21684892,-0.66078305,-0.12514293,-1.0712802,1.943025,-0.016073465,-0.028850079,0.00046372073,0.0022232533,-0.0020210147,-0.016087651,0.0,0.012840612,0.004851103,-0.027584545,0.012840612,-0.025964558,-0.027584545,0.035975397,-0.0920921,0.03528118,0.044930816,-0.14635298,0.0,-0.07022047,-0.14635298,0.10880188,0.04252875,-0.28101468,0.10880188,-0.004745662,-0.0004146695,-0.004540324,-0.010969855,0.0,-0.0007250905,-0.010969855,0.004895846,0.009311557,-0.010969855,0.007940676,-0.0025299788,-0.04860127,-0.016073437,0.0,-0.026538743,0.0,-0.09232746,0.0,-0.10947851,0.04115861,-0.010292411,0.02948428,0.5250082,0.19696172,-1.2892514,-2.2797856,-2.0662138,0.3722906,0.016073465,2.479102,0.021254214,-0.01875516,-0.016967645,2.1670628,0.01583708,-0.019586341,-0.029564222,40.089703,29.336748,17.43734,33.1143,-15.676959,-0.017315973,-0.029416809,-0.049282707,-0.03253002,-0.012314066,20.512817,-0.030874666,27.417822,17.20099,10.216832,17.164902,15.884508,1.2803943,41.474895,44.254898,-2.7800055,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10271997.884600002,US-Equity-SNP-AMZN-20181119-093000
17,MSFT,US-Equity-SNP,2,2018-11-26 09:30:00-05:00,2018-11-26 09:30:00-05:00,98.96739196777344,1.0,-1,US-Equity-SNP-MSFT-20181126-093000,2018-11-28 09:30:00-05:00,103.9158,2018-11-28 09:30:00-05:00,103.9158,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.05011089682542644,-0.05000038834849672,28.375369687600003,0,28.375369687600003,0,5189,513541.7969,2594.5,2594.5,256770.89845,256770.89845,0.5,True,True,-25734.04,Fixed,5,5,40956575.85970203,0.021400236,0.020674262,0.025600268,0.016522286,0.015221633,-0.01443851,-0.038914263,-0.07458341,-0.03643173,0.0031949878,1.1099811,-0.019216955,0.7042427,-0.066883564,0.8573882,-0.09745324,0.63864744,2.5643587,0.5920142,3.944689,0.3980875,-0.00038820505,-0.014153063,5.4942907e-06,-0.006554842,0.0066132545,-0.035762906,-0.037901945,0.0,-0.062087834,-0.05337987,0.0,-0.039453506,-0.06444098,0.0,0.034615397,-0.034386635,0.07707715,-0.042704586,0.18632862,0.28708136,-0.042704586,0.23963133,0.039111614,-0.14704713,0.3154034,0.0021713972,0.000103235245,-0.00010317564,0.0,0.007589102,0.0028973818,-0.006356395,0.007589102,0.010004163,-0.006356395,0.009583314,0.011486292,-0.050584495,-0.0003882045,0.013371262,-0.048204128,0.013371262,-0.055259,0.013371262,-0.07542649,0.013371262,0.01668775,0.021108605,0.43354738,0.5663751,-0.14690346,-1.0268638,-6.166477,0.8808851,0.00038820505,1.6160797,0.012631727,0.0090514505,0.013630678,1.569629,0.01015159,0.008164903,0.009044264,42.15485,29.597683,14.500169,33.096905,-18.596735,-0.007821329,-0.018319102,-0.028445318,-0.020786569,-0.010580527,48.00089,-0.14871924,34.869686,35.76336,-0.893673,33.923332,30.29498,3.6283543,26.436253,27.224861,-0.7886084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,10246263.844600003,US-Equity-SNP-MSFT-20181126-093000
18,AMZN,US-Equity-SNP,2,2018-11-26 09:30:00-05:00,2018-11-26 09:30:00-05:00,76.94999694824219,1.0,-1,US-Equity-SNP-AMZN-20181126-093000,2018-11-28 09:30:00-05:00,80.7975,2018-11-28 09:30:00-05:00,80.7975,0,Stop loss in candle,Stop loss in candle,True,True,0,-0.05013988048400864,-0.050000041641921115,35.9081221184,0,35.9081221184,0,6674,513564.2796,3337.0,3337.0,256782.1398,256782.1398,0.5,True,True,-25750.0516,Fixed,5,5,128359177.95469806,0.021969875,0.029077925,0.03969978,0.02724135,0.028110065,-0.0065778494,-0.07356101,-0.15231287,-0.14622295,0.013452768,-0.45877618,-0.02386403,-0.16926795,-0.092877746,-0.02136467,-0.07327998,-0.1968209,1.4502287,-0.117081404,3.1346202,-2.9440997,-0.009672165,-0.023895264,0.00023111893,-0.006554842,0.0066132545,-0.035762906,-0.037901945,0.0,-0.062087834,-0.05337987,0.0,-0.039453506,-0.06444098,0.0,0.034615397,-0.034386635,0.07707715,-0.042704586,0.18632862,0.28708136,-0.042704586,0.23963133,0.039111614,-0.14704713,0.3154034,0.0021713972,0.000103235245,-0.00010317564,0.0,0.007589102,0.0028973818,-0.006356395,0.007589102,0.010004163,-0.006356395,0.009583314,-0.002585888,-0.111688375,-0.009672193,0.00441328,-0.057329938,0.00441328,-0.12284884,0.00441328,-0.15717357,0.00441328,0.024592876,0.029106073,0.49401173,-0.23355503,-1.7605194,-2.6576943,-11.401043,0.9848416,0.009672165,2.3913128,0.022001574,0.008491824,0.025170388,2.152886,0.016219538,0.0048651528,0.0062482175,35.339375,33.244522,14.437988,38.63479,-24.1968,-0.017582932,-0.041464068,-0.07285585,-0.056262176,-0.024308553,40.17329,-0.30907935,45.829582,34.151558,11.678023,32.071865,23.702278,8.369586,23.282974,20.255165,3.0278087,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,10220513.793000001,US-Equity-SNP-AMZN-20181126-093000
19,AAPL,US-Equity-SNP,2,2018-11-26 09:30:00-05:00,2018-11-26 09:30:00-05:00,41.651302337646484,1.0,-1,US-Equity-SNP-AAPL-20181126-093000,2018-12-03 09:30:00-05:00,44.0944,2018-12-03 09:30:00-05:00,44.0944,0,Stop Loss at Open,Stop Loss at Open,True,True,0,-0.058907542918787595,-0.058655972928494116,64.5981672312,0,64.5981672312,0,12330,513560.5578,6165.0,6165.0,256780.2789,256780.2789,0.5,True,True,-30252.5906,Fixed,5,5,86036522.50229438,0.027114553,0.025810454,0.027423372,0.016045934,0.021582862,-0.07430667,-0.10286325,-0.18607873,-0.24382883,-0.039354384,-0.43607625,-0.045238316,-0.41174597,-0.092218935,-0.34463483,-0.114181995,-0.5732951,-0.40015578,-1.5326232,2.2649348,-0.58130324,-0.025398612,-0.02426833,0.0006163819,-0.006554842,0.0066132545,-0.035762906,-0.037901945,0.0,-0.062087834,-0.05337987,0.0,-0.039453506,-0.06444098,0.0,0.034615397,-0.034386635,0.07707715,-0.042704586,0.18632862,0.28708136,-0.042704586,0.23963133,0.039111614,-0.14704713,0.3154034,0.0021713972,0.000103235245,-0.00010317564,0.0,0.007589102,0.0028973818,-0.006356395,0.007589102,0.010004163,-0.006356395,0.009583314,-0.030545771,-0.15232313,-0.026500177,0.0,-0.10975062,0.0,-0.15738246,0.0,-0.22198208,0.0,0.011317968,0.026932308,0.4692887,-0.46454197,-2.3323543,-6.4156666,-11.867363,1.5148103,0.025398612,1.6096634,0.015985224,-0.006562719,-0.0033583539,1.5270793,0.013820146,-0.014168568,-0.04166082,26.917229,38.730408,10.813181,44.149776,-33.336597,-0.040489666,-0.075904354,-0.11863443,-0.08144234,-0.03690913,4.537826,-0.40725833,5.0338054,13.52516,-8.491354,4.2435603,7.8184586,-3.5748982,2.3619764,4.770161,-2.4081848,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,10190261.202400003,US-Equity-SNP-AAPL-20181126-093000
20,AMZN,US-Equity-SNP,2,2018-12-03 09:30:00-05:00,2018-12-03 09:30:00-05:00,88.4729995727539,1.0,-1,US-Equity-SNP-AMZN-20181203-093000,2018-12-04 09:30:00-05:00,84.0494,2018-12-04 09:30:00-05:00,84.0494,1,Take Profit in candle,Take Profit in candle,True,True,1,0.04987676259194743,0.04999943026817178,31.494779158,0,31.494779158,0,5804,513497.2895,2902.0,2902.0,256748.64475,256748.64475,0.5,True,True,25611.5824,Fixed,5,5,109808074.81990467,0.0278028,0.03085772,0.031963937,0.02178827,0.014517761,0.06834108,0.12117225,0.047611237,0.11010319,0.045054972,-0.4021409,0.0760054,-0.50698924,0.05214137,0.044820312,0.06547356,0.13434571,5.3563595,2.8128088,5.0871015,0.78620315,0.009918928,0.012410343,0.0001230973,0.008170724,0.010988474,0.048473716,0.0,0.032437477,0.010977149,0.0,0.048473675,0.028904438,-0.019090999,0.048473675,-0.038318336,-0.11234081,-0.16031599,-0.049947463,0.0,-0.0955956,-0.19617437,0.0,-0.22612423,-0.19617437,0.10452317,0.005063057,-0.0014392734,0.003611207,-0.001027073,0.0050630076,0.0035076141,-0.001027073,0.011227718,0.0026800632,-0.002768139,0.013229132,0.05640042,0.11462045,0.0,0.009918938,0.0,0.06882816,0.0,0.13020068,-0.03720897,0.13020068,0.04691243,0.03262419,0.4670987,0.26189226,-0.86992127,2.48552,2.3089645,0.635314,0.009918928,2.3915842,0.014750815,-0.011368825,-0.0017734662,2.2338884,0.016334934,-0.00823977,0.01496024,54.11883,28.114588,24.734951,28.66869,-3.9337397,0.027145248,0.042449802,0.036489032,0.00909685,0.014900086,22.288416,0.12248352,94.60333,92.644966,1.9583623,96.500275,91.70634,4.7939363,80.90744,66.18207,14.725376,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,10215872.784800004,US-Equity-SNP-AMZN-20181203-093000
